playerId,season,name,team,position,team_rank,ev_icetime,offensive_rank,defensive_rank,general_play_rank,physicality_rank,penalties_rank,Finishing,penalty_kill_rank,power_play_rank,overall
8481161,2023,Jake Christiansen,CBJ,D,29,4.0,11.0,1.0,1.0,42.0,46.0,5.0,0.0,0.0,0.0
8476879,2023,Cody Ceci,EDM,D,9,79.0,76.0,44.0,74.0,43.0,67.0,60.0,76.0,0.0,74.0
8478408,2023,Travis Dermott,ARI,D,27,34.0,12.0,12.0,10.0,43.0,20.0,55.0,65.0,0.0,5.0
8482929,2023,Emil Lilleberg,TBL,D,13,23.0,3.0,69.0,25.0,96.0,17.0,16.0,0.0,0.0,27.0
8481812,2023,Nikolai Knyzhov,SJS,D,32,3.0,1.0,63.0,15.0,64.0,44.0,31.0,0.0,0.0,15.0
8480184,2023,Gustav Lindstrom,ANA,D,30,32.0,14.0,69.0,14.0,67.0,8.0,77.0,0.0,0.0,24.0
8480001,2023,Urho Vaakanainen,ANA,D,30,52.0,14.0,78.0,33.0,34.0,69.0,37.0,2.0,0.0,37.0
8478021,2023,William Lagesson,ANA,D,30,22.0,4.0,61.0,41.0,85.0,22.0,16.0,0.0,0.0,30.0
8475750,2023,Jon Merrill,MIN,D,20,38.0,38.0,72.0,34.0,29.0,15.0,81.0,0.0,0.0,38.0
8481122,2023,Simon Benoit,TOR,D,10,48.0,10.0,56.0,51.0,100.0,37.0,19.0,0.0,0.0,42.0
8474590,2023,John Carlson,WSH,D,17,96.0,71.0,29.0,56.0,20.0,84.0,26.0,12.0,59.0,58.0
8475181,2023,Nick Leddy,STL,D,16,96.0,22.0,23.0,11.0,13.0,94.0,36.0,26.0,0.0,16.0
8480043,2023,Timothy Liljegren,TOR,D,10,43.0,71.0,41.0,77.0,63.0,64.0,72.0,0.0,0.0,70.0
8481524,2023,Bowen Byram,BUF,D,22,74.0,81.0,9.0,36.0,49.0,28.0,98.0,0.0,0.0,37.0
8478469,2023,Thomas Chabot,OTT,D,26,47.0,83.0,42.0,79.0,24.0,88.0,84.0,0.0,37.0,73.0
8476525,2023,Colin Miller,WPG,D,4,31.0,79.0,40.0,83.0,88.0,48.0,96.0,0.0,0.0,74.0
8474602,2023,Justin Schultz,SEA,D,25,46.0,58.0,96.0,77.0,10.0,19.0,93.0,0.0,28.0,78.0
8482730,2023,Brandt Clarke,LAK,D,12,5.0,90.0,30.0,99.0,11.0,50.0,1.0,0.0,0.0,71.0
8479576,2023,Vincent Desharnais,EDM,D,9,53.0,8.0,99.0,72.0,77.0,25.0,45.0,91.0,0.0,71.0
8481537,2023,Nikita Okhotiuk,CGY,D,24,36.0,37.0,2.0,4.0,97.0,9.0,9.0,0.0,0.0,7.0
8477541,2023,Dakota Mermis,MIN,D,20,27.0,47.0,62.0,44.0,47.0,32.0,83.0,0.0,0.0,46.0
8477506,2023,Ryan Pulock,NYI,D,15,55.0,41.0,43.0,40.0,61.0,70.0,67.0,36.0,0.0,41.0
8476891,2023,Matt Grzelcyk,BOS,D,7,49.0,34.0,11.0,18.0,35.0,23.0,27.0,0.0,0.0,11.0
8476885,2023,Jacob Trouba,NYR,D,1,64.0,62.0,36.0,42.0,87.0,31.0,11.0,35.0,0.0,47.0
8481568,2023,Alex Vlasic,CHI,D,31,81.0,7.0,77.0,21.0,19.0,75.0,42.0,90.0,0.0,36.0
8480145,2023,Neal Pionk,WPG,D,4,83.0,52.0,45.0,45.0,86.0,38.0,55.0,4.0,22.0,50.0
8480036,2023,Miro Heiskanen,DAL,D,2,86.0,93.0,98.0,99.0,18.0,95.0,60.0,0.0,80.0,99.0
8478443,2023,Brandon Carlo,BOS,D,7,69.0,23.0,29.0,12.0,70.0,12.0,64.0,92.0,0.0,19.0
8476792,2023,Torey Krug,STL,D,16,77.0,68.0,13.0,28.0,25.0,78.0,28.0,0.0,44.0,31.0
8481593,2023,Jayden Struble,MTL,D,28,42.0,22.0,7.0,11.0,88.0,47.0,50.0,0.0,0.0,8.0
8475171,2023,Oliver Ekman-Larsson,FLA,D,5,60.0,85.0,78.0,91.0,56.0,16.0,89.0,89.0,87.0,92.0
8477369,2023,Carson Soucy,VAN,D,6,26.0,8.0,85.0,38.0,67.0,91.0,33.0,0.0,0.0,45.0
8478038,2023,Devon Toews,COL,D,8,93.0,98.0,75.0,93.0,30.0,89.0,87.0,25.0,15.0,95.0
8474563,2023,Drew Doughty,LAK,D,12,99.0,63.0,97.0,95.0,39.0,33.0,70.0,46.0,63.0,95.0
8473507,2023,Jeff Petry,DET,D,18,65.0,55.0,50.0,25.0,79.0,29.0,51.0,4.0,0.0,38.0
8482142,2023,Jamie Drysdale,PHI,D,21,23.0,29.0,22.0,30.0,30.0,63.0,81.0,0.0,0.0,18.0
8476441,2023,Joel Edmundson,TOR,D,10,36.0,32.0,11.0,26.0,63.0,61.0,15.0,0.0,0.0,17.0
8478502,2023,Dennis Gilbert,CGY,D,24,15.0,33.0,71.0,40.0,89.0,84.0,56.0,0.0,0.0,49.0
8481567,2023,Henry Thrun,SJS,D,32,42.0,2.0,4.0,3.0,12.0,63.0,39.0,0.0,0.0,1.0
8475906,2023,John Klingberg,TOR,D,10,7.0,24.0,3.0,34.0,40.0,12.0,19.0,0.0,0.0,7.0
8476869,2023,Brady Skjei,CAR,D,3,84.0,95.0,85.0,91.0,26.0,54.0,78.0,96.0,0.0,96.0
8481206,2023,John Ludvig,PIT,D,19,15.0,71.0,52.0,53.0,97.0,10.0,97.0,0.0,0.0,58.0
8479439,2023,Jacob MacDonald,SJS,D,32,13.0,67.0,32.0,26.0,76.0,76.0,53.0,0.0,0.0,34.0
8481564,2023,Ryan Johnson,BUF,D,22,24.0,42.0,73.0,63.0,1.0,37.0,6.0,0.0,0.0,55.0
8475825,2023,Jani Hakanp,DAL,D,2,47.0,19.0,74.0,42.0,93.0,18.0,62.0,28.0,0.0,44.0
8481605,2023,Jackson LaCombe,ANA,D,30,57.0,16.0,49.0,13.0,19.0,34.0,34.0,45.0,0.0,17.0
8475167,2023,Victor Hedman,TBL,D,13,85.0,97.0,17.0,73.0,23.0,36.0,69.0,40.0,93.0,66.0
8480172,2023,Jan Rutta,SJS,D,32,59.0,12.0,5.0,3.0,40.0,40.0,68.0,24.0,0.0,4.0
8479425,2023,Filip Hronek,VAN,D,6,94.0,78.0,45.0,75.0,44.0,61.0,27.0,73.0,65.0,79.0
8477495,2023,Seth Jones,CHI,D,31,72.0,34.0,45.0,35.0,37.0,47.0,8.0,62.0,33.0,36.0
8480874,2023,Adam Ginning,PHI,D,21,1.0,41.0,35.0,82.0,90.0,84.0,100.0,0.0,0.0,60.0
8479402,2023,Jake Bean,CBJ,D,29,55.0,47.0,20.0,17.0,8.0,23.0,73.0,0.0,0.0,14.0
8475218,2023,Mattias Ekholm,EDM,D,9,84.0,100.0,92.0,100.0,64.0,45.0,51.0,95.0,0.0,100.0
8476856,2023,Matt Dumba,TBL,D,13,68.0,38.0,22.0,19.0,85.0,18.0,42.0,9.0,0.0,22.0
