playerId,season,name,team,position,situation,icetime,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,cap_hit,team_rank
8479410,2023,Mikhail Sergachev,TBL,D,5on4,3113.0,16.37,0.93,0.89,0.91,0.88,0.9,0.86,56.0,9.03,1.05,0.79,2.17,0.25,5.21,3.52,0.88,1.05,0.88,4.0,2.0,9.0,4.0,13.0,26.0,6.0,0.0,2.0,0.0,2.0,0.0,6.0,3.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.23,0.0,0.83,0.0,0.0,0.0,26.0,13.0,13.0,0.0,0.23,0.43,0.0,1.28,1.28,1.09,66.0,21.0,3.0,4.0,38.0,9.0,4.0,10.0,43.0,5615.0,0.0,0.0,0.0,15.0,51.34,8.06,7.12,8.06,7.12,51.0,18.0,18.0,87.0,10.0,8.0,3.0,47.0,9.0,13.0,1.06,1.24,5.76,1.0,2.0,7.0,87.0,69.0,69.0,1.26,1.8,1.8,7.51,7.51,7.12,6.19,0.58,0.58,0.58,0.58,6.0,2.0,1.0,9.0,1.0,0.0,0.0,6.0,1.0,1.0,0.2,0.13,0.25,0.0,0.0,1.0,9.0,8.0,8.0,0.06,0.0,0.0,0.64,0.64,0.64,14.84,1.78,191.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000,13
8474600,2023,Roman Josi,NSH,D,other,6698.0,75.95,0.53,0.42,0.67,0.31,0.67,0.33,125.0,24.3,2.65,1.67,5.69,0.85,14.0,8.15,2.55,2.65,2.55,3.0,2.0,21.0,12.0,20.0,53.0,7.0,2.0,1.0,0.0,5.0,1.0,13.0,11.0,19.0,31.0,0.0,0.0,0.0,2.0,3.0,21.0,10.0,2.0,0.81,1.04,0.81,1.0,1.0,0.0,53.0,33.0,33.0,3.0,0.49,0.09,0.0,3.14,3.14,3.02,72.0,25.0,12.0,9.0,26.0,5.0,11.0,13.0,43.0,4112.0,0.0,0.0,0.0,9.0,115.14,24.02,21.45,24.02,21.45,107.0,48.0,61.0,216.0,16.0,17.0,2.0,81.0,36.0,38.0,3.11,4.29,16.63,2.0,1.0,13.0,216.0,155.0,155.0,2.74,5.24,5.24,21.52,21.52,20.27,54.24,20.97,20.18,20.97,20.18,55.0,20.0,31.0,106.0,24.0,3.0,1.0,30.0,12.0,33.0,1.14,1.43,18.4,4.0,1.0,19.0,106.0,75.0,75.0,0.8,1.82,1.82,19.94,19.94,19.66,10.43,14.22,59.0,130.0,0.39,0.0,4.0,0.0,4.0,0.0,9059000,11
8474600,2023,Roman Josi,NSH,D,all,121185.0,99.35,0.6,0.46,0.6,0.46,0.6,0.46,104.0,269.62,16.69,17.18,71.43,8.68,157.23,107.8,16.17,16.73,16.22,38.0,24.0,268.0,111.0,223.0,602.0,85.0,23.0,27.0,1.0,63.0,2.0,128.0,136.0,245.0,356.0,21.0,45.0,46.0,33.0,60.0,333.0,36.0,10.0,8.71,3.97,4.0,15.0,2.0,6.0,605.43,379.0,382.0,33.0,3.91,4.72,1.26,19.33,19.39,18.89,2106.0,417.0,166.0,294.0,1229.0,146.0,291.0,354.0,1315.0,175957.0,45.0,35.0,15.0,151.0,1360.29,143.61,135.76,144.05,136.2,1299.0,571.0,729.0,2599.0,148.0,156.0,26.0,1349.0,357.0,164.0,39.11,45.17,59.32,48.0,36.0,64.0,2612.43,1870.0,1879.98,23.29,32.79,32.79,134.1,134.48,130.27,923.67,97.14,93.54,97.78,94.12,924.0,337.0,493.0,1754.0,99.0,87.0,4.0,923.0,220.0,118.0,25.52,28.58,43.04,37.0,34.0,28.0,1760.68,1261.0,1263.99,12.52,18.92,18.92,90.74,91.2,89.64,129.69,153.16,2608.0,3059.0,0.0,0.0,0.0,0.0,0.0,0.0,9059000,11
8474600,2023,Roman Josi,NSH,D,5on5,93930.0,99.35,0.55,0.51,0.54,0.5,0.54,0.5,115.0,186.17,8.62,10.61,52.49,6.05,105.13,79.1,8.41,8.66,8.47,17.0,12.0,188.0,74.0,153.0,415.0,41.0,12.0,22.0,0.0,45.0,1.0,79.0,103.0,176.0,250.0,20.0,43.0,45.0,28.0,48.0,241.0,19.0,2.0,5.93,2.24,0.45,10.0,1.0,1.0,418.43,262.0,265.0,27.0,2.16,3.74,0.27,10.52,10.58,10.36,1766.0,264.0,132.0,261.0,1109.0,122.0,260.0,275.0,1109.0,143232.0,43.0,35.0,15.0,133.0,927.62,80.83,77.83,81.28,78.26,882.0,395.0,493.0,1770.0,82.0,102.0,15.0,961.0,239.0,77.0,27.84,31.09,21.9,36.0,25.0,21.0,1783.43,1277.0,1286.98,12.84,18.63,18.63,75.04,75.41,74.0,782.48,66.37,64.03,67.01,64.62,777.0,294.0,445.0,1516.0,63.0,76.0,2.0,811.0,191.0,69.0,22.03,24.8,19.55,29.0,28.0,6.0,1522.68,1071.0,1073.99,10.43,15.33,15.33,61.47,61.92,61.05,103.38,97.4,2290.0,2314.0,4.73,0.33,108.0,22.0,77.0,15.0,9059000,11
8474600,2023,Roman Josi,NSH,D,4on5,2472.0,76.6,0.11,0.14,0.18,0.12,0.19,0.14,326.0,1.52,0.12,0.06,0.19,0.04,0.45,1.14,0.12,0.12,0.12,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.14,0.14,0.14,107.0,0.0,22.0,5.0,80.0,5.0,14.0,24.0,64.0,17543.0,0.0,0.0,0.0,3.0,7.83,0.5,0.49,0.5,0.49,9.0,1.0,2.0,12.0,1.0,1.0,0.0,7.0,3.0,0.0,0.17,0.32,0.0,0.0,1.0,0.0,12.0,10.0,10.0,0.07,0.14,0.14,0.42,0.42,0.42,32.15,4.12,3.73,4.12,3.73,32.0,12.0,10.0,54.0,10.0,4.0,1.0,30.0,8.0,6.0,0.89,1.06,2.17,4.0,4.0,2.0,54.0,44.0,44.0,0.68,0.85,0.85,3.94,3.94,3.57,5.01,30.91,63.0,466.0,0.1,0.1,3.0,1.0,1.0,1.0,9059000,11
8474600,2023,Roman Josi,NSH,D,5on4,18085.0,99.35,0.88,0.85,0.89,0.87,0.87,0.84,87.0,55.94,4.91,4.73,12.81,1.7,37.07,18.78,4.7,4.91,4.7,14.0,10.0,55.0,25.0,50.0,130.0,32.0,8.0,4.0,1.0,13.0,0.0,34.0,21.0,47.0,72.0,1.0,2.0,1.0,2.0,8.0,70.0,5.0,5.0,1.95,0.51,2.45,4.0,0.0,4.0,130.0,80.0,80.0,2.0,1.21,0.9,1.0,5.11,5.11,4.95,161.0,128.0,0.0,19.0,14.0,14.0,6.0,42.0,99.0,7053.0,2.0,0.0,0.0,4.0,304.14,37.29,35.05,37.29,35.05,295.0,126.0,173.0,594.0,45.0,36.0,9.0,298.0,76.0,47.0,7.9,9.18,20.2,10.0,7.0,28.0,594.0,421.0,421.0,7.55,8.78,8.78,36.07,36.07,34.54,50.07,5.05,4.97,5.05,4.97,56.0,9.0,6.0,71.0,2.0,4.0,0.0,49.0,7.0,9.0,1.33,1.01,2.71,0.0,1.0,1.0,71.0,65.0,65.0,0.53,0.92,0.92,4.67,4.67,4.65,8.99,1.54,171.0,26.0,0.18,0.03,4.0,1.0,4.0,1.0,9059000,11
8477435,2023,Ryan Graves,PIT,D,other,1492.0,13.7,0.78,0.58,0.41,0.56,0.44,0.53,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,3.0,12.0,3.0,2.0,5.0,11.0,4626.0,0.0,2.0,1.0,5.0,12.01,6.74,6.74,6.74,6.74,10.0,9.0,5.0,24.0,8.0,0.0,0.0,7.0,2.0,10.0,0.23,0.18,6.33,1.0,0.0,7.0,24.0,19.0,19.0,0.16,0.0,0.0,6.91,6.91,6.9,16.89,1.95,1.86,1.95,1.86,14.0,10.0,11.0,35.0,1.0,2.0,0.0,18.0,5.0,1.0,0.8,0.64,0.51,0.0,1.0,0.0,35.0,24.0,24.0,0.35,0.64,0.64,1.66,1.66,1.6,18.06,13.05,149.0,117.0,0.0,0.0,1.0,0.0,0.0,0.0,4500000,19
8477435,2023,Ryan Graves,PIT,D,all,77229.0,18.38,0.48,0.55,0.45,0.55,0.46,0.53,278.0,73.65,2.59,3.98,21.13,2.6,43.18,33.51,2.46,2.58,2.45,3.0,8.0,77.0,30.0,83.0,190.0,14.0,3.0,8.0,1.0,23.0,0.0,38.0,35.0,74.0,104.0,14.0,30.0,72.0,19.0,40.0,101.0,6.0,0.0,1.9,0.7,0.0,2.0,1.0,0.0,189.2,107.0,107.12,28.0,0.79,1.98,0.29,3.1,3.08,3.02,1561.0,103.0,221.0,232.0,1005.0,207.0,245.0,209.0,900.0,177316.0,30.0,16.0,8.0,142.0,641.2,61.33,58.81,61.08,58.59,630.0,251.0,326.0,1207.0,48.0,64.0,3.0,652.0,156.0,73.0,17.71,19.51,24.11,19.0,15.0,14.0,1206.6,881.0,881.25,8.65,12.78,12.64,57.35,57.33,56.39,753.9,66.64,63.97,66.97,64.28,679.0,357.0,437.0,1473.0,58.0,63.0,9.0,787.0,188.0,61.0,22.58,23.23,20.83,14.0,27.0,17.0,1477.03,1036.0,1039.24,11.34,13.54,13.54,64.44,64.77,63.05,185.69,149.53,3399.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000,19
8477435,2023,Ryan Graves,PIT,D,5on5,67401.0,18.38,0.51,0.52,0.49,0.53,0.5,0.51,269.0,72.1,2.43,3.94,21.0,2.57,42.83,32.24,2.3,2.41,2.29,3.0,7.0,75.0,30.0,82.0,187.0,13.0,3.0,8.0,1.0,23.0,0.0,38.0,33.0,72.0,102.0,14.0,30.0,68.0,16.0,36.0,100.0,5.0,0.0,1.89,0.53,0.0,2.0,1.0,0.0,186.2,105.0,105.12,25.0,0.78,1.98,0.29,2.92,2.91,2.84,1357.0,97.0,172.0,218.0,870.0,194.0,206.0,172.0,785.0,137233.0,30.0,10.0,5.0,113.0,605.49,51.12,48.94,50.87,48.72,595.0,237.0,318.0,1150.0,38.0,60.0,3.0,631.0,145.0,56.0,17.1,18.17,15.85,18.0,14.0,6.0,1149.6,832.0,832.25,8.21,11.75,11.62,47.71,47.69,46.8,611.88,49.27,47.71,49.59,48.01,554.0,284.0,362.0,1200.0,37.0,49.0,5.0,645.0,150.0,43.0,18.49,18.47,12.3,13.0,18.0,6.0,1204.03,838.0,841.24,8.23,10.01,10.29,47.21,47.53,46.78,110.67,101.6,2440.0,2182.0,3.38,0.25,92.0,16.0,69.0,12.0,4500000,19
8477435,2023,Ryan Graves,PIT,D,4on5,8270.0,18.25,0.18,0.07,0.12,0.11,0.15,0.13,192.0,1.55,0.17,0.04,0.13,0.04,0.36,1.27,0.17,0.17,0.17,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.01,0.0,0.0,0.18,0.18,0.18,173.0,3.0,44.0,11.0,115.0,9.0,35.0,31.0,98.0,10998.0,0.0,0.0,0.0,0.0,23.7,3.47,3.13,3.47,3.13,25.0,5.0,3.0,33.0,2.0,4.0,0.0,14.0,9.0,7.0,0.38,1.16,1.93,0.0,1.0,1.0,33.0,30.0,30.0,0.29,1.02,1.02,2.73,2.73,2.69,125.13,15.43,14.41,15.43,14.41,111.0,63.0,64.0,238.0,20.0,12.0,4.0,124.0,33.0,17.0,3.29,4.11,8.02,1.0,8.0,11.0,238.0,174.0,174.0,2.76,2.89,2.61,15.58,15.58,14.68,1.44,18.05,36.0,306.0,0.13,0.0,3.0,0.0,2.0,0.0,4500000,19
8477435,2023,Ryan Graves,PIT,D,5on4,66.0,0.55,0.0,0.89,0.0,0.79,0.0,0.72,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,8.0,1.0,2.0,1.0,6.0,3358.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,1.11,88.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000,19
8482671,2023,Owen Power,BUF,D,other,4823.0,35.8,0.39,0.66,0.48,0.6,0.46,0.62,138.0,8.49,1.19,0.68,1.5,0.28,5.41,2.94,1.13,1.19,1.13,1.0,1.0,7.0,5.0,5.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,7.0,12.0,0.0,0.0,2.0,2.0,4.0,9.0,2.0,1.0,0.5,0.28,0.42,0.0,0.0,0.0,17.0,12.0,12.0,1.0,0.19,0.0,0.19,1.19,1.19,1.18,62.0,15.0,18.0,6.0,23.0,11.0,9.0,11.0,31.0,4643.0,0.0,0.0,0.0,4.0,58.23,13.09,12.23,13.09,12.23,57.0,25.0,33.0,115.0,9.0,4.0,0.0,51.0,11.0,20.0,2.16,1.27,9.66,2.0,0.0,7.0,115.0,82.0,82.0,1.15,1.36,1.36,12.87,12.87,12.11,67.66,20.73,17.84,20.73,17.84,57.0,39.0,27.0,123.0,15.0,8.0,1.0,39.0,22.0,35.0,1.6,2.79,16.34,1.0,4.0,10.0,123.0,96.0,96.0,1.45,3.18,3.18,18.99,18.99,16.87,20.27,10.59,141.0,93.0,0.0,0.0,1.0,1.0,0.0,0.0,8350000,22
8482671,2023,Owen Power,BUF,D,all,104515.0,40.0,0.44,0.5,0.5,0.51,0.49,0.51,167.0,111.19,6.61,7.11,28.34,3.63,65.49,46.82,6.45,6.57,6.41,13.0,14.0,108.0,50.0,68.0,226.0,33.0,6.0,15.0,1.0,34.0,0.0,47.0,56.0,102.0,152.0,9.0,18.0,45.0,20.0,36.0,142.0,13.0,3.0,4.01,1.62,0.98,4.0,2.0,0.0,223.81,158.0,156.86,20.0,1.56,2.44,0.28,7.88,7.82,7.7,2071.0,295.0,303.0,267.0,1206.0,312.0,287.0,338.0,1134.0,171301.0,18.0,4.0,2.0,115.0,878.43,81.13,78.57,80.98,78.43,837.0,377.0,498.0,1712.0,92.0,76.0,11.0,921.0,210.0,83.0,27.75,25.28,28.1,43.0,30.0,19.0,1698.98,1214.0,1207.04,12.68,15.29,15.26,78.54,78.41,76.71,942.0,101.57,95.3,102.55,96.25,878.0,405.0,454.0,1737.0,96.0,111.0,16.0,904.0,256.0,123.0,26.34,31.97,43.26,34.0,31.0,31.0,1761.68,1283.0,1298.69,14.6,24.09,24.09,92.09,92.79,88.91,150.11,149.88,2874.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,8350000,22
8482671,2023,Owen Power,BUF,D,5on5,84690.0,40.0,0.48,0.48,0.52,0.5,0.51,0.51,189.0,87.35,4.37,5.14,23.41,2.82,49.56,36.7,4.3,4.33,4.25,7.0,10.0,79.0,43.0,57.0,179.0,23.0,6.0,12.0,1.0,24.0,0.0,35.0,45.0,73.0,116.0,8.0,16.0,41.0,17.0,25.0,110.0,11.0,1.0,2.77,1.34,0.25,4.0,2.0,0.0,176.81,122.0,120.86,13.0,1.05,1.85,0.1,5.32,5.26,5.18,1674.0,218.0,194.0,230.0,1032.0,253.0,230.0,276.0,915.0,140229.0,16.0,2.0,1.0,90.0,718.53,56.83,55.36,56.68,55.22,672.0,320.0,421.0,1413.0,72.0,61.0,10.0,773.0,166.0,53.0,22.43,19.93,14.47,38.0,26.0,8.0,1399.98,992.0,985.04,9.61,11.5,11.82,54.61,54.48,53.7,712.98,62.33,59.91,63.3,60.86,665.0,306.0,357.0,1328.0,61.0,85.0,11.0,714.0,193.0,64.0,20.3,24.26,17.77,29.0,22.0,10.0,1352.68,971.0,986.69,9.46,16.88,16.88,54.91,55.61,54.62,99.81,107.81,2251.0,2216.0,5.68,0.42,137.0,17.0,106.0,16.0,8350000,22
8482671,2023,Owen Power,BUF,D,4on5,8053.0,36.4,0.14,0.09,0.14,0.12,0.15,0.12,193.0,2.08,0.07,0.18,0.5,0.14,1.27,1.85,0.07,0.07,0.07,1.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.04,0.0,0.0,0.11,0.11,0.11,188.0,2.0,89.0,16.0,81.0,14.0,31.0,33.0,110.0,12037.0,0.0,0.0,0.0,0.0,25.15,2.7,2.66,2.7,2.66,28.0,5.0,7.0,40.0,3.0,2.0,0.0,20.0,10.0,3.0,0.73,1.27,0.69,1.0,2.0,0.0,40.0,33.0,33.0,0.34,0.37,0.57,2.47,2.47,2.47,133.96,16.2,15.23,16.2,15.23,134.0,46.0,69.0,249.0,17.0,18.0,4.0,126.0,30.0,24.0,3.65,3.4,9.16,3.0,3.0,11.0,249.0,180.0,180.0,3.35,4.03,4.03,15.52,15.52,14.76,2.11,21.18,45.0,346.0,0.05,0.0,2.0,0.0,2.0,0.0,8350000,22
8482671,2023,Owen Power,BUF,D,5on4,6949.0,32.7,0.82,0.84,0.82,0.88,0.77,0.86,140.0,11.93,0.86,1.02,2.64,0.35,8.45,4.67,0.84,0.86,0.84,3.0,3.0,17.0,1.0,6.0,24.0,6.0,0.0,3.0,0.0,9.0,0.0,3.0,3.0,17.0,18.0,1.0,2.0,0.0,0.0,3.0,17.0,0.0,1.0,0.55,0.0,0.31,0.0,0.0,0.0,24.0,18.0,18.0,2.0,0.26,0.58,0.0,1.12,1.12,1.09,147.0,60.0,2.0,15.0,70.0,34.0,17.0,18.0,78.0,12176.0,2.0,2.0,1.0,21.0,70.58,7.8,7.63,7.8,7.63,74.0,25.0,36.0,135.0,7.0,9.0,1.0,73.0,19.0,7.0,2.25,2.28,3.27,2.0,1.0,4.0,135.0,99.0,99.0,1.49,2.05,1.52,7.77,7.77,7.63,21.94,1.69,1.68,1.69,1.68,17.0,12.0,1.0,30.0,2.0,0.0,0.0,21.0,8.0,0.0,0.6,1.08,0.0,0.0,2.0,0.0,30.0,29.0,29.0,0.24,0.0,0.0,1.93,1.93,1.93,23.17,4.31,383.0,54.0,0.0,0.04,1.0,1.0,0.0,1.0,8350000,22
8479458,2023,Nikita Zaitsev,CHI,D,other,760.0,3.45,0.52,0.34,0.41,0.34,0.36,0.36,63.0,0.69,0.09,0.05,0.14,0.02,0.35,0.34,0.09,0.09,0.09,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.01,0.0,0.0,0.1,0.1,0.1,16.0,5.0,2.0,3.0,6.0,1.0,3.0,3.0,9.0,2394.0,2.0,0.0,0.0,1.0,5.52,1.19,1.19,1.19,1.19,6.0,2.0,3.0,11.0,2.0,0.0,0.0,6.0,1.0,1.0,0.23,0.09,0.87,0.0,1.0,1.0,11.0,8.0,8.0,0.09,0.0,0.0,1.28,1.28,1.27,9.88,1.09,1.06,1.09,1.06,10.0,4.0,2.0,16.0,0.0,2.0,0.0,10.0,4.0,0.0,0.47,0.62,0.0,0.0,0.0,0.0,16.0,14.0,14.0,0.17,0.37,0.37,0.89,0.89,0.87,4.31,8.54,34.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,4500000,31
8479458,2023,Nikita Zaitsev,CHI,D,all,36322.0,0.43,0.45,0.42,0.43,0.45,0.42,0.46,185.0,36.78,1.07,1.83,11.2,1.21,20.96,15.72,1.05,1.05,1.02,3.0,2.0,31.0,21.0,38.0,90.0,7.0,2.0,2.0,0.0,9.0,0.0,22.0,17.0,29.0,50.0,7.0,14.0,69.0,10.0,16.0,51.0,1.0,0.0,0.98,0.09,0.0,1.0,1.0,0.0,88.43,52.0,51.31,14.0,0.37,0.4,0.06,1.39,1.36,1.33,785.0,96.0,53.0,91.0,545.0,55.0,125.0,87.0,518.0,101231.0,14.0,4.0,2.0,70.0,261.99,21.9,21.36,21.47,20.94,248.0,118.0,152.0,518.0,21.0,23.0,4.0,282.0,63.0,21.0,7.56,7.73,6.61,7.0,7.0,7.0,502.2,366.0,358.55,3.46,4.72,4.72,20.63,20.23,20.02,359.01,27.22,26.49,27.56,26.82,357.0,140.0,195.0,692.0,27.0,33.0,2.0,402.0,72.0,23.0,11.51,9.21,6.5,10.0,12.0,5.0,709.43,497.0,505.78,4.82,5.71,5.71,26.33,26.65,26.23,70.61,95.54,1450.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000,31
8479458,2023,Nikita Zaitsev,CHI,D,5on5,33056.0,0.43,0.44,0.41,0.43,0.44,0.42,0.45,172.0,34.69,0.97,1.69,10.66,1.15,19.7,14.83,0.95,0.95,0.93,3.0,0.0,28.0,21.0,34.0,83.0,4.0,1.0,2.0,0.0,8.0,0.0,22.0,16.0,27.0,48.0,6.0,12.0,69.0,7.0,15.0,49.0,0.0,0.0,0.97,0.0,0.0,1.0,0.0,0.0,81.43,49.0,48.31,14.0,0.34,0.4,0.06,1.26,1.23,1.2,690.0,82.0,44.0,86.0,478.0,48.0,109.0,71.0,462.0,79132.0,12.0,4.0,2.0,65.0,239.46,19.07,18.56,18.65,18.14,224.0,110.0,145.0,479.0,14.0,23.0,4.0,260.0,57.0,17.0,7.01,7.14,4.92,6.0,5.0,3.0,463.2,334.0,326.55,3.09,4.72,4.72,17.44,17.04,16.86,327.68,23.88,23.25,24.22,23.58,324.0,130.0,185.0,639.0,23.0,31.0,2.0,371.0,63.0,20.0,10.51,7.92,5.45,9.0,11.0,3.0,656.43,454.0,462.77,4.18,5.35,5.35,22.71,23.03,22.73,42.61,60.89,1096.0,1380.0,1.62,1.01,51.0,13.0,39.0,11.0,4500000,31
