playerId,season,name,team,position,team_rank,ev_icetime,offensive_rank,defensive_rank,general_play_rank,physicality_rank,penalties_rank,Finishing,penalty_kill_rank,power_play_rank,overall
8478438,2023,Tommy Novak,NSH,C,11,50.0,86.0,82.0,96.0,0.0,93.0,60.0,0.0,42.0,81.0
8476925,2023,Colton Sissons,NSH,C,11,62.0,44.0,47.0,56.0,72.0,45.0,21.0,15.0,39.0,54.0
8478028,2023,Fredrik Olofsson,COL,L,8,24.0,11.0,39.0,12.0,52.0,45.0,28.0,0.0,0.0,12.0
8475278,2023,Byron Froese,VGK,C,14,4.0,6.0,84.0,27.0,74.0,45.0,6.0,0.0,0.0,11.0
8478047,2023,Michael Bunting,PIT,L,19,73.0,79.0,35.0,75.0,25.0,92.0,41.0,0.0,88.0,81.0
8484166,2023,Adam Fantilli,CBJ,C,29,35.0,67.0,9.0,32.0,61.0,75.0,82.0,0.0,15.0,36.0
8476389,2023,Vincent Trocheck,NYR,C,1,98.0,73.0,45.0,84.0,73.0,53.0,16.0,84.0,94.0,93.0
8476456,2023,Jonathan Huberdeau,CGY,C,24,89.0,45.0,55.0,68.0,29.0,56.0,22.0,0.0,41.0,75.0
8470610,2023,Zach Parise,COL,L,8,17.0,63.0,32.0,59.0,36.0,27.0,40.0,0.0,0.0,31.0
8471675,2023,Sidney Crosby,PIT,C,19,98.0,99.0,10.0,92.0,47.0,84.0,77.0,0.0,79.0,97.0
8481560,2023,Arthur Kaliyev,LAK,R,12,26.0,81.0,67.0,92.0,38.0,21.0,6.0,0.0,0.0,58.0
8475191,2023,Reilly Smith,PIT,R,19,71.0,76.0,79.0,70.0,28.0,34.0,38.0,0.0,18.0,77.0
8477930,2023,Pierre-Edouard Bellemare,SEA,L,25,14.0,27.0,100.0,82.0,37.0,59.0,62.0,0.0,0.0,40.0
8477454,2023,Adam Erne,EDM,L,9,5.0,4.0,81.0,31.0,99.0,17.0,53.0,0.0,0.0,10.0
8482744,2023,James Malatesta,CBJ,L,29,0.0,47.0,0.0,6.0,99.0,86.0,97.0,0.0,0.0,8.0
8475791,2023,Taylor Hall,CHI,L,31,1.0,59.0,4.0,31.0,15.0,12.0,95.0,0.0,0.0,9.0
8478463,2023,Anthony Beauvillier,NSH,L,11,41.0,41.0,32.0,32.0,47.0,57.0,3.0,0.0,0.0,32.0
8482155,2023,Alex Laferriere,LAK,R,12,70.0,63.0,33.0,47.0,66.0,36.0,34.0,0.0,0.0,61.0
8479941,2023,Justin Danforth,CBJ,R,29,54.0,51.0,21.0,36.0,69.0,57.0,29.0,0.0,0.0,45.0
8480798,2023,Philipp Kurashev,CHI,C,31,87.0,16.0,15.0,13.0,5.0,52.0,65.0,0.0,45.0,42.0
8476442,2023,Matt Nieto,PIT,L,19,7.0,24.0,4.0,6.0,46.0,8.0,17.0,0.0,0.0,1.0
8476918,2023,Jimmy Vesey,NYR,L,1,53.0,33.0,34.0,19.0,63.0,50.0,55.0,0.0,0.0,33.0
8482070,2023,Mitchell Chaffee,TBL,R,13,16.0,26.0,28.0,20.0,94.0,85.0,72.0,0.0,0.0,17.0
8477933,2023,Sam Reinhart,FLA,C,5,83.0,88.0,99.0,99.0,41.0,42.0,91.0,83.0,99.0,98.0
8475763,2023,Kevin Hayes,STL,R,16,67.0,42.0,35.0,28.0,21.0,98.0,71.0,0.0,2.0,50.0
8480829,2023,Jesperi Kotkaniemi,CAR,C,3,58.0,77.0,51.0,85.0,38.0,20.0,40.0,0.0,0.0,72.0
8476453,2023,Nikita Kucherov,TBL,R,13,100.0,95.0,27.0,88.0,10.0,81.0,81.0,0.0,90.0,97.0
8481617,2023,Vasily Podkolzin,VAN,R,6,6.0,14.0,67.0,52.0,99.0,3.0,8.0,0.0,0.0,16.0
8474586,2023,Jordan Eberle,SEA,R,25,86.0,58.0,94.0,83.0,9.0,67.0,26.0,0.0,32.0,88.0
8479293,2023,Brandon Tanev,SEA,L,25,44.0,21.0,70.0,28.0,82.0,61.0,28.0,64.0,0.0,36.0
8478104,2023,Sammy Blais,STL,L,16,25.0,2.0,17.0,3.0,99.0,63.0,21.0,0.0,0.0,6.0
8478445,2023,Mathew Barzal,NYI,C,15,99.0,74.0,50.0,76.0,19.0,89.0,59.0,0.0,35.0,92.0
8479675,2023,Trevor Moore,LAK,L,12,90.0,97.0,82.0,94.0,50.0,72.0,96.0,50.0,44.0,98.0
8478462,2023,Nicolas Roy,VGK,C,14,53.0,65.0,89.0,73.0,55.0,14.0,21.0,0.0,13.0,65.0
8480074,2023,Alexandre Texier,CBJ,C,29,66.0,34.0,6.0,23.0,34.0,16.0,57.0,24.0,0.0,33.0
8480835,2023,Jack Drury,CAR,C,3,47.0,56.0,100.0,95.0,14.0,56.0,22.0,0.0,0.0,72.0
8479383,2023,Boris Katchouk,OTT,L,26,33.0,26.0,45.0,38.0,71.0,37.0,65.0,0.0,0.0,28.0
8480845,2023,Rasmus Kupari,WPG,C,4,9.0,3.0,96.0,17.0,64.0,97.0,7.0,0.0,0.0,17.0
8477839,2023,Conor Sheary,TBL,L,13,32.0,22.0,49.0,32.0,13.0,18.0,46.0,0.0,0.0,21.0
8477073,2023,Kurtis MacDermid,NJD,L,23,8.0,2.0,51.0,1.0,99.0,0.0,77.0,0.0,0.0,2.0
8476882,2023,Teuvo Teravainen,CAR,L,3,60.0,61.0,87.0,93.0,3.0,40.0,90.0,96.0,93.0,78.0
8475220,2023,Marcus Foligno,MIN,L,20,35.0,37.0,97.0,66.0,94.0,45.0,78.0,9.0,0.0,49.0
8476393,2023,Nick Cousins,FLA,C,5,49.0,44.0,39.0,52.0,79.0,33.0,18.0,0.0,0.0,45.0
8478483,2023,Mitch Marner,TOR,R,10,76.0,85.0,49.0,83.0,33.0,72.0,85.0,25.0,76.0,86.0
8484144,2023,Connor Bedard,CHI,C,31,78.0,61.0,9.0,23.0,30.0,82.0,71.0,0.0,53.0,58.0
8479291,2023,Kevin Rooney,CGY,C,24,12.0,20.0,26.0,26.0,89.0,88.0,72.0,0.0,0.0,14.0
8475744,2023,Evgeny Kuznetsov,CAR,C,3,52.0,8.0,6.0,14.0,11.0,16.0,47.0,0.0,3.0,15.0
8479671,2023,Mathieu Olivier,CBJ,R,29,30.0,29.0,22.0,22.0,95.0,5.0,27.0,0.0,0.0,18.0
8473994,2023,Jamie Benn,DAL,L,2,59.0,89.0,45.0,87.0,67.0,83.0,58.0,0.0,91.0,82.0
8477380,2023,Jonny Brodzinski,NYR,C,1,30.0,50.0,59.0,44.0,35.0,60.0,43.0,0.0,0.0,40.0
8477425,2023,Miles Wood,COL,L,8,57.0,84.0,5.0,52.0,68.0,24.0,0.0,0.0,0.0,57.0
8475765,2023,Vladimir Tarasenko,FLA,R,5,64.0,81.0,6.0,55.0,52.0,56.0,96.0,0.0,32.0,62.0
8476479,2023,Phillip Danault,LAK,C,12,82.0,83.0,80.0,91.0,42.0,62.0,52.0,54.0,24.0,91.0
8477402,2023,Pavel Buchnevich,STL,L,16,88.0,59.0,32.0,63.0,13.0,41.0,32.0,66.0,46.0,74.0
8482259,2023,Bobby McMann,TOR,C,10,31.0,82.0,42.0,55.0,85.0,13.0,93.0,0.0,0.0,48.0
8480009,2023,Eeli Tolvanen,SEA,R,25,77.0,48.0,86.0,63.0,84.0,16.0,69.0,0.0,25.0,72.0
8473533,2023,Jordan Staal,CAR,C,3,70.0,61.0,94.0,97.0,71.0,5.0,25.0,68.0,0.0,82.0
8480039,2023,Martin Necas,CAR,C,3,86.0,85.0,29.0,82.0,44.0,45.0,42.0,0.0,63.0,87.0
8481577,2023,Philip Tomasino,NSH,C,11,21.0,83.0,21.0,63.0,10.0,38.0,79.0,0.0,0.0,42.0
8478057,2023,Dakota Joshua,VAN,C,6,42.0,83.0,69.0,79.0,97.0,52.0,82.0,85.0,0.0,73.0
8475794,2023,Tyler Seguin,DAL,C,2,57.0,93.0,23.0,69.0,43.0,33.0,95.0,0.0,46.0,68.0
8479400,2023,Pierre-Luc Dubois,LAK,C,12,81.0,64.0,45.0,71.0,54.0,49.0,18.0,0.0,36.0,77.0
8479385,2023,Jordan Kyrou,STL,C,16,94.0,81.0,67.0,65.0,5.0,60.0,93.0,0.0,47.0,90.0
8474102,2023,David Perron,DET,L,18,61.0,28.0,30.0,28.0,68.0,7.0,59.0,0.0,61.0,36.0
8478856,2023,Conor Garland,VAN,R,6,72.0,97.0,95.0,96.0,30.0,92.0,83.0,0.0,5.0,95.0
8480028,2023,Morgan Frost,PHI,C,21,56.0,62.0,77.0,81.0,38.0,77.0,50.0,0.0,28.0,73.0
8481093,2023,Rafael Harvey-Pinard,MTL,L,28,22.0,7.0,70.0,16.0,59.0,76.0,22.0,0.0,0.0,18.0
8478414,2023,Timo Meier,NJD,R,23,69.0,89.0,15.0,62.0,65.0,34.0,50.0,0.0,59.0,72.0
8481553,2023,Bobby Brink,PHI,R,21,36.0,39.0,49.0,41.0,33.0,96.0,69.0,0.0,6.0,36.0
8476474,2023,Stefan Noesen,CAR,R,3,51.0,87.0,96.0,97.0,74.0,31.0,38.0,0.0,62.0,82.0
8477527,2023,Ross Johnston,ANA,L,30,28.0,1.0,62.0,2.0,92.0,4.0,9.0,0.0,0.0,8.0
8482149,2023,Cole Perfetti,WPG,C,4,47.0,72.0,93.0,85.0,12.0,31.0,66.0,0.0,21.0,69.0
8482679,2023,Matt Coronato,CGY,R,24,18.0,36.0,35.0,31.0,4.0,57.0,17.0,0.0,0.0,20.0
8478046,2023,Danton Heinen,BOS,L,7,62.0,74.0,27.0,45.0,53.0,6.0,59.0,0.0,0.0,56.0
8482159,2023,Tyson Foerster,PHI,R,21,84.0,51.0,99.0,79.0,53.0,60.0,74.0,0.0,14.0,83.0
8478440,2023,Dylan Strome,WSH,C,17,94.0,76.0,44.0,77.0,1.0,31.0,67.0,0.0,52.0,85.0
8475768,2023,Jaden Schwartz,SEA,C,25,51.0,33.0,66.0,61.0,31.0,67.0,10.0,0.0,57.0,53.0
8481186,2023,Logan O'Connor,COL,R,8,38.0,78.0,54.0,82.0,52.0,21.0,51.0,45.0,0.0,59.0
8479367,2023,William Lockwood,FLA,R,5,8.0,10.0,92.0,69.0,93.0,9.0,4.0,0.0,0.0,22.0
8478891,2023,Mason Appleton,WPG,C,4,90.0,49.0,55.0,63.0,56.0,39.0,53.0,72.0,0.0,77.0
8480893,2023,Kirill Marchenko,CBJ,R,29,75.0,46.0,23.0,37.0,28.0,80.0,86.0,0.0,63.0,57.0
8479423,2023,Alexander Nylander,CBJ,L,29,19.0,92.0,1.0,47.0,11.0,45.0,77.0,0.0,0.0,35.0
8470621,2023,Corey Perry,EDM,R,9,33.0,58.0,70.0,68.0,45.0,19.0,80.0,0.0,0.0,48.0
8480880,2023,Jakub Lauko,BOS,C,7,30.0,10.0,78.0,13.0,97.0,42.0,8.0,0.0,0.0,21.0
8476346,2023,Johnny Gaudreau,CBJ,L,29,95.0,50.0,15.0,47.0,0.0,85.0,27.0,0.0,22.0,69.0
8480289,2023,Morgan Barron,WPG,C,4,40.0,30.0,82.0,42.0,81.0,38.0,79.0,12.0,0.0,41.0
8476483,2023,Rickard Rakell,PIT,R,19,64.0,81.0,40.0,76.0,64.0,64.0,38.0,0.0,37.0,75.0
8480068,2023,Ryan Poehling,PHI,C,21,62.0,43.0,74.0,69.0,41.0,82.0,36.0,82.0,0.0,69.0
8481013,2023,Jonatan Berggren,DET,R,18,1.0,51.0,2.0,13.0,3.0,100.0,95.0,0.0,0.0,9.0
8479996,2023,Cody Glass,NSH,C,11,21.0,41.0,3.0,24.0,41.0,66.0,64.0,0.0,0.0,18.0
8475692,2023,Mats Zuccarello,MIN,R,20,66.0,38.0,89.0,73.0,8.0,64.0,42.0,0.0,74.0,70.0
8478474,2023,Lawson Crouse,ARI,L,27,73.0,69.0,24.0,45.0,79.0,49.0,60.0,61.0,40.0,64.0
8475786,2023,Zach Hyman,EDM,L,9,97.0,100.0,83.0,100.0,39.0,53.0,75.0,0.0,90.0,100.0
8479981,2023,Jonah Gadjovich,FLA,L,5,13.0,23.0,58.0,33.0,96.0,12.0,20.0,0.0,0.0,17.0
8477353,2023,Tyler Motte,TBL,C,13,38.0,9.0,84.0,31.0,73.0,72.0,26.0,95.0,0.0,32.0
8481704,2023,Juuso Parssinen,NSH,C,11,28.0,4.0,28.0,17.0,65.0,98.0,41.0,0.0,0.0,16.0
8478439,2023,Travis Konecny,PHI,R,21,85.0,96.0,60.0,88.0,41.0,69.0,88.0,16.0,21.0,92.0
8479353,2023,Brett Howden,VGK,C,14,52.0,29.0,14.0,18.0,62.0,28.0,25.0,0.0,0.0,28.0
8475172,2023,Nazem Kadri,CGY,C,24,94.0,87.0,62.0,79.0,24.0,97.0,29.0,0.0,67.0,96.0
8474709,2023,Matt Martin,NYI,L,15,26.0,14.0,82.0,21.0,96.0,35.0,43.0,0.0,0.0,22.0
8476460,2023,Mark Scheifele,WPG,C,4,95.0,58.0,12.0,44.0,29.0,76.0,61.0,0.0,29.0,72.0
8479390,2023,Taylor Raddysh,CHI,R,31,56.0,10.0,19.0,11.0,57.0,24.0,11.0,63.0,5.0,22.0
8474034,2023,Pat Maroon,BOS,L,7,33.0,18.0,53.0,20.0,73.0,25.0,50.0,0.0,0.0,21.0
8476392,2023,Adam Lowry,WPG,C,4,78.0,74.0,94.0,85.0,81.0,43.0,7.0,42.0,0.0,89.0
8480027,2023,Jason Robertson,DAL,L,2,96.0,76.0,99.0,96.0,37.0,64.0,84.0,0.0,88.0,99.0
8481032,2023,Paul Cotter,VGK,C,14,60.0,43.0,71.0,50.0,92.0,23.0,9.0,0.0,0.0,56.0
8476960,2023,Andreas Athanasiou,CHI,C,31,16.0,21.0,3.0,4.0,15.0,91.0,31.0,0.0,0.0,6.0
8476921,2023,Jordan Martinook,CAR,L,3,78.0,82.0,98.0,95.0,34.0,27.0,37.0,96.0,0.0,93.0
8476468,2023,J.T. Miller,VAN,C,6,86.0,80.0,46.0,74.0,84.0,19.0,92.0,0.0,91.0,86.0
8476454,2023,Ryan Nugent-Hopkins,EDM,C,9,85.0,87.0,81.0,99.0,27.0,6.0,13.0,19.0,59.0,92.0
8477494,2023,Jonathan Drouin,COL,L,8,86.0,72.0,52.0,90.0,18.0,48.0,65.0,0.0,36.0,87.0
8480849,2023,Barrett Hayton,ARI,C,27,20.0,43.0,56.0,74.0,15.0,81.0,3.0,0.0,0.0,41.0
8478519,2023,Anthony Cirelli,TBL,C,13,87.0,47.0,72.0,69.0,30.0,90.0,32.0,68.0,30.0,80.0
8473419,2023,Brad Marchand,BOS,L,7,82.0,63.0,45.0,61.0,52.0,89.0,72.0,97.0,54.0,79.0
8473453,2023,Trevor Lewis,LAK,C,12,46.0,48.0,91.0,69.0,64.0,39.0,25.0,76.0,0.0,59.0
8480025,2023,MacKenzie Entwistle,CHI,R,31,39.0,8.0,3.0,4.0,84.0,42.0,46.0,0.0,0.0,12.0
8480355,2023,Mark Kastelic,OTT,C,26,23.0,33.0,85.0,40.0,94.0,33.0,45.0,0.0,0.0,31.0
8475169,2023,Evander Kane,EDM,L,9,88.0,89.0,46.0,75.0,89.0,13.0,11.0,0.0,0.0,89.0
8482055,2023,Drew O'Connor,PIT,L,19,81.0,83.0,22.0,56.0,27.0,62.0,17.0,89.0,0.0,77.0
8477429,2023,Andrew Copp,DET,C,18,71.0,27.0,43.0,21.0,14.0,18.0,61.0,2.0,0.0,41.0
8480821,2023,Filip Zadina,SJS,R,32,53.0,50.0,1.0,8.0,40.0,72.0,47.0,0.0,0.0,32.0
8478401,2023,Pavel Zacha,BOS,C,7,71.0,59.0,18.0,51.0,60.0,64.0,79.0,53.0,56.0,61.0
8480252,2023,Cole Guttman,CHI,C,31,12.0,24.0,6.0,7.0,17.0,97.0,24.0,0.0,0.0,7.0
8477508,2023,Curtis Lazar,NJD,C,23,45.0,45.0,58.0,49.0,90.0,63.0,28.0,0.0,0.0,49.0
8479999,2023,Casey Mittelstadt,COL,C,8,92.0,49.0,43.0,68.0,4.0,20.0,84.0,0.0,11.0,71.0
8479315,2023,Joey Anderson,CHI,R,31,37.0,25.0,92.0,39.0,47.0,38.0,44.0,0.0,0.0,37.0
8473986,2023,Alex Killorn,ANA,L,30,58.0,56.0,50.0,53.0,46.0,7.0,52.0,0.0,24.0,53.0
8480007,2023,Jonas Rondbjerg,VGK,R,14,8.0,9.0,86.0,18.0,16.0,45.0,2.0,0.0,0.0,10.0
8480848,2023,Ty Dellandrea,DAL,C,2,22.0,35.0,78.0,64.0,74.0,32.0,12.0,0.0,0.0,35.0
8482177,2023,Marat Khusnutdinov,MIN,C,20,5.0,1.0,40.0,10.0,56.0,45.0,26.0,0.0,0.0,2.0
8476934,2023,Brock McGinn,ANA,L,30,10.0,19.0,41.0,18.0,77.0,65.0,10.0,0.0,0.0,11.0
8482222,2023,Alexander Barabanov,SJS,L,32,34.0,24.0,2.0,12.0,21.0,38.0,12.0,0.0,0.0,13.0
8475158,2023,Ryan O'Reilly,NSH,C,11,88.0,69.0,55.0,86.0,4.0,70.0,40.0,98.0,81.0,89.0
8481533,2023,Trevor Zegras,ANA,C,30,21.0,59.0,61.0,55.0,14.0,17.0,43.0,0.0,0.0,34.0
8477406,2023,Mattias Janmark,EDM,C,9,39.0,26.0,94.0,62.0,48.0,21.0,13.0,82.0,0.0,44.0
8481618,2023,Alex Newhook,MTL,C,28,41.0,52.0,13.0,33.0,26.0,54.0,94.0,0.0,10.0,31.0
8471215,2023,Evgeni Malkin,PIT,C,19,94.0,76.0,58.0,77.0,7.0,33.0,89.0,0.0,53.0,88.0
8479525,2023,Ross Colton,COL,C,8,61.0,91.0,20.0,79.0,76.0,41.0,22.0,0.0,43.0,74.0
8477392,2023,Hudson Fasching,NYI,R,15,27.0,23.0,73.0,30.0,49.0,51.0,47.0,0.0,0.0,27.0
8481789,2023,Tye Kartye,SEA,L,25,55.0,48.0,75.0,43.0,93.0,60.0,47.0,0.0,0.0,57.0
8481028,2023,Martin Pospisil,CGY,C,24,44.0,87.0,66.0,78.0,97.0,3.0,20.0,0.0,0.0,68.0
8482699,2023,Dylan Guenther,ARI,R,27,27.0,70.0,53.0,70.0,32.0,23.0,73.0,0.0,87.0,49.0
8474715,2023,Cam Atkinson,PHI,R,21,52.0,64.0,20.0,49.0,17.0,50.0,41.0,0.0,8.0,47.0
8480813,2023,Joe Veleno,DET,C,18,62.0,18.0,41.0,22.0,67.0,73.0,56.0,0.0,0.0,40.0
8480188,2023,Fabian Zetterlund,SJS,L,32,96.0,48.0,5.0,15.0,60.0,41.0,63.0,0.0,56.0,58.0
8476889,2023,Radek Faksa,DAL,C,2,43.0,33.0,84.0,64.0,71.0,52.0,19.0,48.0,0.0,52.0
8479972,2023,Mason Shaw,MIN,C,20,4.0,26.0,79.0,23.0,83.0,5.0,30.0,0.0,0.0,12.0
8476919,2023,Chris Tierney,NJD,C,23,21.0,10.0,69.0,17.0,22.0,31.0,78.0,0.0,0.0,13.0
8480801,2023,Brady Tkachuk,OTT,L,26,95.0,99.0,36.0,93.0,91.0,81.0,62.0,0.0,74.0,98.0
8480185,2023,Eetu Luostarinen,FLA,C,5,68.0,45.0,93.0,82.0,69.0,87.0,23.0,71.0,0.0,79.0
8477964,2023,Ivan Barbashev,VGK,C,14,91.0,71.0,31.0,54.0,78.0,68.0,65.0,0.0,9.0,78.0
8474009,2023,Nick Bonino,NYR,C,1,22.0,1.0,16.0,1.0,6.0,14.0,17.0,0.0,0.0,1.0
8475745,2023,Charlie Coyle,BOS,C,7,79.0,62.0,19.0,42.0,63.0,58.0,64.0,87.0,58.0,66.0
8478458,2023,Jack Roslovic,NYR,C,1,46.0,69.0,22.0,58.0,16.0,51.0,17.0,0.0,0.0,51.0
8480806,2023,Isac Lundestrom,ANA,C,30,27.0,8.0,85.0,33.0,59.0,71.0,24.0,0.0,0.0,26.0
8483515,2023,Juraj Slafkovsky,MTL,L,28,95.0,53.0,29.0,46.0,70.0,8.0,53.0,0.0,34.0,68.0
8477573,2023,Nathan Walker,STL,L,16,23.0,17.0,57.0,11.0,86.0,75.0,89.0,0.0,0.0,19.0
8482659,2023,Josh Doan,ARI,R,27,2.0,97.0,31.0,91.0,31.0,95.0,91.0,0.0,0.0,51.0
8474641,2023,Adam Henrique,EDM,C,9,72.0,62.0,43.0,48.0,56.0,37.0,74.0,51.0,41.0,63.0
8481596,2023,Shane Pinto,OTT,C,26,32.0,68.0,89.0,89.0,40.0,28.0,1.0,0.0,0.0,62.0
8477446,2023,Michael McCarron,NSH,R,11,45.0,61.0,41.0,45.0,83.0,30.0,44.0,0.0,0.0,48.0
8482116,2023,Tim Sttzle,OTT,C,26,96.0,69.0,42.0,66.0,49.0,98.0,41.0,0.0,16.0,87.0
8478904,2023,Steven Lorentz,FLA,C,5,14.0,12.0,61.0,35.0,89.0,2.0,6.0,0.0,0.0,13.0
8479638,2023,Justin Brazeau,BOS,R,7,7.0,62.0,87.0,76.0,89.0,68.0,60.0,0.0,0.0,46.0
8480011,2023,Klim Kostin,SJS,C,32,27.0,21.0,44.0,19.0,86.0,45.0,92.0,0.0,0.0,19.0
8478444,2023,Brock Boeser,VAN,R,6,90.0,71.0,47.0,65.0,26.0,41.0,86.0,0.0,86.0,82.0
8476880,2023,Tom Wilson,WSH,R,17,68.0,34.0,40.0,53.0,86.0,15.0,13.0,30.0,51.0,52.0
8478010,2023,Brayden Point,TBL,C,13,98.0,95.0,20.0,77.0,1.0,83.0,93.0,0.0,97.0,94.0
8481624,2023,Ilya Mikheyev,VAN,R,6,62.0,73.0,79.0,73.0,30.0,88.0,33.0,0.0,0.0,79.0
8482079,2023,Marco Rossi,MIN,C,20,92.0,64.0,96.0,71.0,11.0,89.0,76.0,0.0,37.0,90.0
8477479,2023,Tyler Bertuzzi,TOR,L,10,90.0,90.0,42.0,82.0,53.0,57.0,37.0,0.0,57.0,91.0
8478512,2023,Austin Czarnik,DET,C,18,12.0,3.0,65.0,9.0,45.0,1.0,3.0,0.0,0.0,4.0
8482702,2023,Logan Stankoven,DAL,C,2,15.0,94.0,80.0,98.0,37.0,92.0,27.0,0.0,0.0,68.0
8478402,2023,Connor McDavid,EDM,C,9,98.0,98.0,82.0,100.0,55.0,99.0,68.0,0.0,87.0,100.0
8483570,2023,Ben Meyers,ANA,C,30,9.0,1.0,91.0,16.0,77.0,10.0,41.0,0.0,0.0,8.0
8475343,2023,Nic Dowd,WSH,C,17,47.0,19.0,52.0,9.0,75.0,11.0,87.0,41.0,0.0,24.0
8479351,2023,Sam Steel,DAL,C,2,54.0,32.0,91.0,61.0,41.0,32.0,45.0,88.0,0.0,55.0
8478043,2023,Sam Lafferty,VAN,C,6,54.0,43.0,58.0,34.0,89.0,56.0,74.0,0.0,0.0,48.0
8480292,2023,Carson Meyer,CBJ,R,29,2.0,18.0,12.0,5.0,96.0,45.0,23.0,0.0,0.0,2.0
8471685,2023,Anze Kopitar,LAK,C,12,89.0,51.0,91.0,85.0,11.0,65.0,73.0,55.0,50.0,87.0
8479414,2023,Nathan Bastian,NJD,R,23,23.0,46.0,43.0,40.0,96.0,8.0,14.0,0.0,0.0,27.0
8482146,2023,Luke Evangelista,NSH,R,11,60.0,84.0,78.0,91.0,13.0,90.0,59.0,0.0,27.0,83.0
8481065,2023,Angus Crookshank,OTT,L,26,2.0,42.0,27.0,25.0,78.0,80.0,94.0,0.0,0.0,15.0
8481481,2023,Blake Lizotte,LAK,C,12,33.0,36.0,85.0,67.0,62.0,67.0,20.0,81.0,0.0,50.0
8476822,2023,Luke Glendening,TBL,C,13,42.0,3.0,66.0,2.0,79.0,12.0,80.0,78.0,0.0,20.0
8478472,2023,Mathieu Joseph,OTT,R,26,68.0,47.0,68.0,43.0,62.0,87.0,29.0,23.0,0.0,63.0
8477947,2023,Sonny Milano,WSH,L,17,29.0,37.0,74.0,49.0,15.0,45.0,100.0,0.0,0.0,34.0
8481641,2023,Joel Kiviranta,COL,L,8,24.0,19.0,60.0,34.0,79.0,84.0,19.0,0.0,0.0,26.0
8474157,2023,Max Pacioretty,WSH,L,17,29.0,41.0,33.0,40.0,70.0,23.0,6.0,0.0,0.0,28.0
8477330,2023,Dominik Kubalik,OTT,L,26,42.0,9.0,9.0,5.0,43.0,12.0,58.0,0.0,10.0,10.0
8475810,2023,Bryan Rust,PIT,R,19,58.0,99.0,8.0,88.0,25.0,40.0,78.0,0.0,44.0,74.0
8479359,2023,Beck Malenstyn,WSH,L,17,59.0,17.0,25.0,7.0,92.0,82.0,23.0,25.0,0.0,30.0
8482740,2023,Wyatt Johnston,DAL,C,2,84.0,98.0,84.0,96.0,20.0,62.0,80.0,57.0,66.0,98.0
8476873,2023,Mark Jankowski,NSH,C,11,17.0,96.0,95.0,98.0,6.0,17.0,29.0,0.0,0.0,64.0
8480245,2023,Olle Lycksell,PHI,R,21,5.0,78.0,97.0,90.0,7.0,1.0,0.0,0.0,0.0,46.0
8482451,2023,Mikael Pyyhtia,CBJ,L,29,7.0,6.0,1.0,2.0,19.0,68.0,5.0,0.0,0.0,1.0
8475722,2023,Jason Zucker,NSH,L,11,50.0,75.0,48.0,57.0,66.0,39.0,14.0,0.0,70.0,60.0
8479514,2023,Rem Pitlick,CHI,C,31,1.0,4.0,15.0,9.0,39.0,10.0,2.0,0.0,0.0,0.0
8476480,2023,Vladislav Namestnikov,WPG,C,4,57.0,50.0,85.0,76.0,59.0,71.0,24.0,22.0,8.0,66.0
8476459,2023,Mika Zibanejad,NYR,C,1,83.0,43.0,73.0,71.0,23.0,80.0,36.0,59.0,92.0,78.0
8481517,2023,Brett Leason,ANA,R,30,39.0,35.0,36.0,15.0,65.0,27.0,68.0,13.0,0.0,25.0
8477935,2023,Sam Bennett,FLA,C,5,59.0,89.0,72.0,93.0,82.0,7.0,44.0,0.0,98.0,83.0
8481554,2023,Kaapo Kakko,NYR,R,1,41.0,37.0,63.0,43.0,16.0,24.0,87.0,0.0,0.0,37.0
8474150,2023,Mikael Backlund,CGY,C,24,93.0,58.0,73.0,72.0,34.0,36.0,34.0,26.0,14.0,81.0
8479543,2023,Michael Pezzetta,MTL,L,28,22.0,17.0,55.0,6.0,100.0,2.0,52.0,0.0,0.0,12.0
8480003,2023,Jesper Boqvist,BOS,C,7,25.0,31.0,90.0,56.0,74.0,35.0,76.0,0.0,0.0,37.0
8482062,2023,Cole Smith,NSH,L,11,57.0,46.0,55.0,48.0,92.0,24.0,9.0,40.0,0.0,54.0
8478133,2023,Jake Evans,MTL,C,28,72.0,18.0,20.0,21.0,50.0,66.0,36.0,21.0,0.0,41.0
8481543,2023,Nikita Alexandrov,STL,C,16,6.0,0.0,73.0,5.0,77.0,18.0,15.0,0.0,0.0,4.0
8474141,2023,Patrick Kane,DET,R,18,41.0,60.0,46.0,47.0,3.0,76.0,98.0,0.0,48.0,47.0
8482089,2023,Jake Neighbours,STL,L,16,65.0,46.0,11.0,16.0,73.0,88.0,91.0,0.0,66.0,46.0
8473512,2023,Claude Giroux,OTT,R,26,93.0,70.0,34.0,78.0,9.0,74.0,70.0,10.0,18.0,81.0
8477960,2023,Adrian Kempe,LAK,R,12,75.0,86.0,78.0,86.0,57.0,70.0,83.0,60.0,71.0,90.0
8476438,2023,Brandon Saad,STL,L,16,82.0,54.0,21.0,20.0,3.0,50.0,88.0,0.0,11.0,54.0
8478211,2023,Dryden Hunt,CGY,L,24,14.0,38.0,37.0,40.0,91.0,96.0,67.0,0.0,0.0,26.0
8475766,2023,Austin Watson,TBL,L,13,10.0,3.0,66.0,4.0,98.0,0.0,76.0,0.0,0.0,4.0
8476881,2023,Tomas Hertl,VGK,C,14,48.0,45.0,11.0,38.0,43.0,68.0,16.0,0.0,34.0,38.0
